video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments
JW7SWWujElI,car challeng ec endur fuel indigo kilomet mileag nationwid nonstop record saga sedan tata terrain,"[2, 7]",,"['car challeng ec', 'endur fuel indigo', 'kilomet mileag nationwid', 'nonstop record saga sedan tata terrain']","{'Segment-1': ['car', 'challeng', 'ec'], 'Segment-2': ['endur', 'fuel', 'indigo'], 'Segment-3': ['kilomet', 'mileag', 'nationwid'], 'Segment-4': ['nonstop', 'record', 'saga', 'sedan', 'tata']}","[['car', 'challeng', 'ec'], ['endur', 'fuel', 'indigo'], ['kilomet', 'mileag', 'nationwid'], ['nonstop', 'record', 'saga', 'sedan', 'tata']]"
KlTglAvniAs,alleyway babi basan chow corni damnn demis despis dwayn dyslex hate headbang im inli like rematch sarcast sk squeezi stak stting unemploy yeah,[14],,"['alleyway babi basan chow corni', 'damnn demis despis dwayn dyslex', 'hate headbang im inli like', 'rematch sarcast sk squeezi stak stting unemploy yeah']","{'Segment-1': ['alleyway', 'babi', 'basan', 'chow', 'corni'], 'Segment-2': ['damnn', 'demis', 'despis', 'dwayn', 'dyslex'], 'Segment-3': ['hate', 'headbang', 'im', 'inli', 'like'], 'Segment-4': ['rematch', 'sarcast', 'sk', 'squeezi', 'stak']}","[['alleyway', 'babi', 'basan', 'chow', 'corni'], ['damnn', 'demis', 'despis', 'dwayn', 'dyslex'], ['hate', 'headbang', 'im', 'inli', 'like'], ['rematch', 'sarcast', 'sk', 'squeezi', 'stak']]"
5LPdpfKBtgY,blend brush conceal eye eyebrow eyelash eyelid eyeshadow gloss guy like lip look makeup music natur realli use video,"[39, 66]",,"['blend brush conceal eye', 'eyebrow eyelash eyelid eyeshadow', 'gloss guy like lip', 'look makeup music natur realli use video']","{'Segment-1': ['blend', 'brush', 'conceal', 'eye'], 'Segment-2': ['eyebrow', 'eyelash', 'eyelid', 'eyeshadow'], 'Segment-3': ['gloss', 'guy', 'like', 'lip'], 'Segment-4': ['look', 'makeup', 'music', 'natur', 'realli']}","[['blend', 'brush', 'conceal', 'eye'], ['eyebrow', 'eyelash', 'eyelid', 'eyeshadow'], ['gloss', 'guy', 'like', 'lip'], ['look', 'makeup', 'music', 'natur', 'realli']]"
JldCuRc2Ygg,advanc boss chow cream credit eggman end game gml go jump like missil oh rape sonic tail uh walkth yeah,"[0, 1, 5, 150, 809, 1270]",,"['advanc boss chow cream credit', 'eggman end game gml go', 'jump like missil oh rape', 'sonic tail uh walkth yeah']","{'Segment-1': ['advanc', 'boss', 'chow', 'cream', 'credit'], 'Segment-2': ['eggman', 'end', 'game', 'gml', 'go'], 'Segment-3': ['jump', 'like', 'missil', 'oh', 'rape'], 'Segment-4': ['sonic', 'tail', 'uh', 'walkth', 'yeah']}","[['advanc', 'boss', 'chow', 'cream', 'credit'], ['eggman', 'end', 'game', 'gml', 'go'], ['jump', 'like', 'missil', 'oh', 'rape'], ['sonic', 'tail', 'uh', 'walkth', 'yeah']]"
I00iBuAR9pc,acceler backward basic bike bunni control crash fap flip forward ga go hill hit lean like momentum obstacl okay point push tap track your,"[0, 1, 105, 488, 2123, 3240]",,"['acceler backward basic bike bunni control', 'crash fap flip forward ga go', 'hill hit lean like momentum obstacl', 'okay point push tap track your']","{'Segment-1': ['acceler', 'backward', 'basic', 'bike', 'bunni'], 'Segment-2': ['crash', 'fap', 'flip', 'forward', 'ga'], 'Segment-3': ['hill', 'hit', 'lean', 'like', 'momentum'], 'Segment-4': ['okay', 'point', 'push', 'tap', 'track']}","[['acceler', 'backward', 'basic', 'bike', 'bunni'], ['crash', 'fap', 'flip', 'forward', 'ga'], ['hill', 'hit', 'lean', 'like', 'momentum'], ['okay', 'point', 'push', 'tap', 'track']]"
QoKcZ4auRRA,everyth girl guy heart hurt joh keep love need number one sc strle tell time trou troubl,[3],,"['everyth girl guy heart', 'hurt joh keep love', 'need number one sc', 'strle tell time trou troubl']","{'Segment-1': ['everyth', 'girl', 'guy', 'heart'], 'Segment-2': ['hurt', 'joh', 'keep', 'love'], 'Segment-3': ['need', 'number', 'one', 'sc'], 'Segment-4': ['strle', 'tell', 'time', 'trou', 'troubl']}","[['everyth', 'girl', 'guy', 'heart'], ['hurt', 'joh', 'keep', 'love'], ['need', 'number', 'one', 'sc'], ['strle', 'tell', 'time', 'trou', 'troubl']]"
SKOZo-83tsU,angel believ citi companion cu day deed dont ever feel hard hill kiss like lone love music partner place sometim take togeth want way windi yeah,"[0, 12, 79, 91]",,"['angel believ citi companion cu day', 'deed dont ever feel hard hill', 'kiss like lone love music partner', 'place sometim take togeth want way windi yeah']","{'Segment-1': ['angel', 'believ', 'citi', 'companion', 'cu'], 'Segment-2': ['deed', 'dont', 'ever', 'feel', 'hard'], 'Segment-3': ['kiss', 'like', 'lone', 'love', 'music'], 'Segment-4': ['place', 'sometim', 'take', 'togeth', 'want']}","[['angel', 'believ', 'citi', 'companion', 'cu'], ['deed', 'dont', 'ever', 'feel', 'hard'], ['kiss', 'like', 'lone', 'love', 'music'], ['place', 'sometim', 'take', 'togeth', 'want']]"
OFLI1MmOHOk,aspir entrylevel ergonom featur fourstrok kawasaki ninja raci sl sport sporti super,"[2, 30, 940, 1166, 1974]",,"['aspir entrylevel ergonom', 'featur fourstrok kawasaki', 'ninja raci sl', 'sport sporti super']","{'Segment-1': ['aspir', 'entrylevel', 'ergonom'], 'Segment-2': ['featur', 'fourstrok', 'kawasaki'], 'Segment-3': ['ninja', 'raci', 'sl'], 'Segment-4': ['sport', 'sporti', 'super']}","[['aspir', 'entrylevel', 'ergonom'], ['featur', 'fourstrok', 'kawasaki'], ['ninja', 'raci', 'sl'], ['sport', 'sporti', 'super']]"
XuXLd_rc6MU,act captain connecticut crimin explos hero leader mr necessari nitro presid registr robber steve superhero us warrior would,"[0, 1, 1873]",,"['act captain connecticut crimin', 'explos hero leader mr', 'necessari nitro presid registr', 'robber steve superhero us warrior would']","{'Segment-1': ['act', 'captain', 'connecticut', 'crimin'], 'Segment-2': ['explos', 'hero', 'leader', 'mr'], 'Segment-3': ['necessari', 'nitro', 'presid', 'registr'], 'Segment-4': ['robber', 'steve', 'superhero', 'us', 'warrior']}","[['act', 'captain', 'connecticut', 'crimin'], ['explos', 'hero', 'leader', 'mr'], ['necessari', 'nitro', 'presid', 'registr'], ['robber', 'steve', 'superhero', 'us', 'warrior']]"
_Vxrgnz6VNc,babi break get heavi iti magnific monster much music sh shake sm sound time,"[2, 30, 280, 1178]",,"['babi break get', 'heavi iti magnific', 'monster much music', 'sh shake sm sound time']","{'Segment-1': ['babi', 'break', 'get'], 'Segment-2': ['heavi', 'iti', 'magnific'], 'Segment-3': ['monster', 'much', 'music'], 'Segment-4': ['sh', 'shake', 'sm', 'sound', 'time']}","[['babi', 'break', 'get'], ['heavi', 'iti', 'magnific'], ['monster', 'much', 'music'], ['sh', 'shake', 'sm', 'sound', 'time']]"
eBj1CEtmyvw,big charg curl dollar dont freak get hair half instal itchi know like long marley realli rough scab senegales smaller twist want,"[50, 65, 256, 927]",,"['big charg curl dollar dont', 'freak get hair half instal', 'itchi know like long marley', 'realli rough scab senegales smaller twist want']","{'Segment-1': ['big', 'charg', 'curl', 'dollar', 'dont'], 'Segment-2': ['freak', 'get', 'hair', 'half', 'instal'], 'Segment-3': ['itchi', 'know', 'like', 'long', 'marley'], 'Segment-4': ['realli', 'rough', 'scab', 'senegales', 'smaller']}","[['big', 'charg', 'curl', 'dollar', 'dont'], ['freak', 'get', 'hair', 'half', 'instal'], ['itchi', 'know', 'like', 'long', 'marley'], ['realli', 'rough', 'scab', 'senegales', 'smaller']]"
79QaWKA76wM,atla bad burger challeng chees chili citizen coffe fri hallsvil minut missouri music nobodi provolon santel uh,"[11, 29, 32, 368, 813, 2206, 3608]",,"['atla bad burger challeng', 'chees chili citizen coffe', 'fri hallsvil minut missouri', 'music nobodi provolon santel uh']","{'Segment-1': ['atla', 'bad', 'burger', 'challeng'], 'Segment-2': ['chees', 'chili', 'citizen', 'coffe'], 'Segment-3': ['fri', 'hallsvil', 'minut', 'missouri'], 'Segment-4': ['music', 'nobodi', 'provolon', 'santel', 'uh']}","[['atla', 'bad', 'burger', 'challeng'], ['chees', 'chili', 'citizen', 'coffe'], ['fri', 'hallsvil', 'minut', 'missouri'], ['music', 'nobodi', 'provolon', 'santel', 'uh']]"
b-h1qt3pJMs,bilbo book dwarf film foot he imagin know lowest moment movi never realli relationship tall think thoren uh um,[1354],,"['bilbo book dwarf film', 'foot he imagin know', 'lowest moment movi never', 'realli relationship tall think thoren uh um']","{'Segment-1': ['bilbo', 'book', 'dwarf', 'film'], 'Segment-2': ['foot', 'he', 'imagin', 'know'], 'Segment-3': ['lowest', 'moment', 'movi', 'never'], 'Segment-4': ['realli', 'relationship', 'tall', 'think', 'thoren']}","[['bilbo', 'book', 'dwarf', 'film'], ['foot', 'he', 'imagin', 'know'], ['lowest', 'moment', 'movi', 'never'], ['realli', 'relationship', 'tall', 'think', 'thoren']]"
F_-pgvmf23I,abroad around awesom behind bend bowser cup decay end finish game ill im line love mushroom music never oo paus ride shell star toad voicemail,"[50, 65]",,"['abroad around awesom behind bend bowser', 'cup decay end finish game ill', 'im line love mushroom music never', 'oo paus ride shell star toad voicemail']","{'Segment-1': ['abroad', 'around', 'awesom', 'behind', 'bend'], 'Segment-2': ['cup', 'decay', 'end', 'finish', 'game'], 'Segment-3': ['im', 'line', 'love', 'mushroom', 'music'], 'Segment-4': ['oo', 'paus', 'ride', 'shell', 'star']}","[['abroad', 'around', 'awesom', 'behind', 'bend'], ['cup', 'decay', 'end', 'finish', 'game'], ['im', 'line', 'love', 'mushroom', 'music'], ['oo', 'paus', 'ride', 'shell', 'star']]"
FbjILxtHj5E,class danc faster foreign hindi mother pray song thank told valeri,[8],,"['class danc', 'faster foreign', 'hindi mother', 'pray song thank told valeri']","{'Segment-1': ['class', 'danc'], 'Segment-2': ['faster', 'foreign'], 'Segment-3': ['hindi', 'mother'], 'Segment-4': ['pray', 'song', 'thank', 'told', 'valeri']}","[['class', 'danc'], ['faster', 'foreign'], ['hindi', 'mother'], ['pray', 'song', 'thank', 'told', 'valeri']]"
FFR0jFXWWtE,center crab devin go human left lloyd lung meat method mustard paul reidi remov right slice take,"[11, 22, 1576]",,"['center crab devin go', 'human left lloyd lung', 'meat method mustard paul', 'reidi remov right slice take']","{'Segment-1': ['center', 'crab', 'devin', 'go'], 'Segment-2': ['human', 'left', 'lloyd', 'lung'], 'Segment-3': ['meat', 'method', 'mustard', 'paul'], 'Segment-4': ['reidi', 'remov', 'right', 'slice', 'take']}","[['center', 'crab', 'devin', 'go'], ['human', 'left', 'lloyd', 'lung'], ['meat', 'method', 'mustard', 'paul'], ['reidi', 'remov', 'right', 'slice', 'take']]"
ElZDqSnqCfM,age child differ friendli girl got gr grou jle look mak music notal product prot rich rusti sexi she youal,[14],,"['age child differ friendli girl', 'got gr grou jle look', 'mak music notal product prot', 'rich rusti sexi she youal']","{'Segment-1': ['age', 'child', 'differ', 'friendli', 'girl'], 'Segment-2': ['got', 'gr', 'grou', 'jle', 'look'], 'Segment-3': ['mak', 'music', 'notal', 'product', 'prot'], 'Segment-4': ['rich', 'rusti', 'sexi', 'she', 'youal']}","[['age', 'child', 'differ', 'friendli', 'girl'], ['got', 'gr', 'grou', 'jle', 'look'], ['mak', 'music', 'notal', 'product', 'prot'], ['rich', 'rusti', 'sexi', 'she', 'youal']]"
U--5vtBmh7w,anyth around best call cu day els get give iser itac love mile music need sweet two world,"[2, 544]",,"['anyth around best call', 'cu day els get', 'give iser itac love', 'mile music need sweet two world']","{'Segment-1': ['anyth', 'around', 'best', 'call'], 'Segment-2': ['cu', 'day', 'els', 'get'], 'Segment-3': ['give', 'iser', 'itac', 'love'], 'Segment-4': ['mile', 'music', 'need', 'sweet', 'two']}","[['anyth', 'around', 'best', 'call'], ['cu', 'day', 'els', 'get'], ['give', 'iser', 'itac', 'love'], ['mile', 'music', 'need', 'sweet', 'two']]"
U1kSdFTL3BY,brand chicken cup found go good instant jello leav make milk minut mixer nois pud rais serv shell silki sometim stir tast tell three uh,"[11, 20, 22, 32, 250, 1725]",,"['brand chicken cup found go good', 'instant jello leav make milk minut', 'mixer nois pud rais serv shell', 'silki sometim stir tast tell three uh']","{'Segment-1': ['brand', 'chicken', 'cup', 'found', 'go'], 'Segment-2': ['instant', 'jello', 'leav', 'make', 'milk'], 'Segment-3': ['mixer', 'nois', 'pud', 'rais', 'serv'], 'Segment-4': ['silki', 'sometim', 'stir', 'tast', 'tell']}","[['brand', 'chicken', 'cup', 'found', 'go'], ['instant', 'jello', 'leav', 'make', 'milk'], ['mixer', 'nois', 'pud', 'rais', 'serv'], ['silki', 'sometim', 'stir', 'tast', 'tell']]"
BQxTjHLKmY0,award beast bewar black brave bravest buffalo conquer cougar fierc gratitud great grizzli highest honor hunt hunter lion meat mighti monstrou mountain northern plain prowess roam rocki shirt slain slay spirit surpass terror testament token tribe tribesmen truli warrior wolf,"[0, 1, 35]",,"['award beast bewar black brave bravest buffalo conquer cougar fierc', 'gratitud great grizzli highest honor hunt hunter lion meat mighti', 'monstrou mountain northern plain prowess roam rocki shirt slain slay', 'spirit surpass terror testament token tribe tribesmen truli warrior wolf']","{'Segment-1': ['award', 'beast', 'bewar', 'black', 'brave'], 'Segment-2': ['gratitud', 'great', 'grizzli', 'highest', 'honor'], 'Segment-3': ['monstrou', 'mountain', 'northern', 'plain', 'prowess'], 'Segment-4': ['spirit', 'surpass', 'terror', 'testament', 'token']}","[['award', 'beast', 'bewar', 'black', 'brave'], ['gratitud', 'great', 'grizzli', 'highest', 'honor'], ['monstrou', 'mountain', 'northern', 'plain', 'prowess'], ['spirit', 'surpass', 'terror', 'testament', 'token']]"
PlTPI78JFJo,come day faith girl keep known morn never quietli run suitcas unpack woke,[14],,"['come day faith', 'girl keep known', 'morn never quietli', 'run suitcas unpack woke']","{'Segment-1': ['come', 'day', 'faith'], 'Segment-2': ['girl', 'keep', 'known'], 'Segment-3': ['morn', 'never', 'quietli'], 'Segment-4': ['run', 'suitcas', 'unpack', 'woke']}","[['come', 'day', 'faith'], ['girl', 'keep', 'known'], ['morn', 'never', 'quietli'], ['run', 'suitcas', 'unpack', 'woke']]"
A1PBdACu4hs,albi ball bit blanchard critic fagen get go got he josh lane littl marvel mike minut need nice pin practic theori,"[0, 760]",,"['albi ball bit blanchard critic', 'fagen get go got he', 'josh lane littl marvel mike', 'minut need nice pin practic theori']","{'Segment-1': ['albi', 'ball', 'bit', 'blanchard', 'critic'], 'Segment-2': ['fagen', 'get', 'go', 'got', 'he'], 'Segment-3': ['josh', 'lane', 'littl', 'marvel', 'mike'], 'Segment-4': ['minut', 'need', 'nice', 'pin', 'practic']}","[['albi', 'ball', 'bit', 'blanchard', 'critic'], ['fagen', 'get', 'go', 'got', 'he'], ['josh', 'lane', 'littl', 'marvel', 'mike'], ['minut', 'need', 'nice', 'pin', 'practic']]"
yvezzwTcPtU,art color direct gesso go journal layer lift magenta sharpi techniqu um write,"[49, 127]",,"['art color direct', 'gesso go journal', 'layer lift magenta', 'sharpi techniqu um write']","{'Segment-1': ['art', 'color', 'direct'], 'Segment-2': ['gesso', 'go', 'journal'], 'Segment-3': ['layer', 'lift', 'magenta'], 'Segment-4': ['sharpi', 'techniqu', 'um', 'write']}","[['art', 'color', 'direct'], ['gesso', 'go', 'journal'], ['layer', 'lift', 'magenta'], ['sharpi', 'techniqu', 'um', 'write']]"
yzMybcwHnBE,calv data flight glacier greenland icebridg icesat it jakobshavn region year,"[635, 642, 2413]",,"['calv data', 'flight glacier', 'greenland icebridg', 'icesat it jakobshavn region year']","{'Segment-1': ['calv', 'data'], 'Segment-2': ['flight', 'glacier'], 'Segment-3': ['greenland', 'icebridg'], 'Segment-4': ['icesat', 'it', 'jakobshavn', 'region', 'year']}","[['calv', 'data'], ['flight', 'glacier'], ['greenland', 'icebridg'], ['icesat', 'it', 'jakobshavn', 'region', 'year']]"
z3iPZaTbesU,agent app dell edit email estat file gmail ipad menu mini properti screen sender tablet venu,"[21, 23, 24, 74, 131, 209]",,"['agent app dell edit', 'email estat file gmail', 'ipad menu mini properti', 'screen sender tablet venu']","{'Segment-1': ['agent', 'app', 'dell', 'edit'], 'Segment-2': ['email', 'estat', 'file', 'gmail'], 'Segment-3': ['ipad', 'menu', 'mini', 'properti'], 'Segment-4': ['screen', 'sender', 'tablet', 'venu']}","[['agent', 'app', 'dell', 'edit'], ['email', 'estat', 'file', 'gmail'], ['ipad', 'menu', 'mini', 'properti'], ['screen', 'sender', 'tablet', 'venu']]"
Q2J1E6PNSrY,bead beadaholiquecom beauti bezel bracelet color differ dip druzi dy focal fun gemston got great intens kat new pendant piec purpl realli stone style suppli wwwbeadaholiquecom,"[401, 732, 1067, 1421, 2294]",,"['bead beadaholiquecom beauti bezel bracelet color', 'differ dip druzi dy focal fun', 'gemston got great intens kat new', 'pendant piec purpl realli stone style suppli wwwbeadaholiquecom']","{'Segment-1': ['bead', 'beadaholiquecom', 'beauti', 'bezel', 'bracelet'], 'Segment-2': ['differ', 'dip', 'druzi', 'dy', 'focal'], 'Segment-3': ['gemston', 'got', 'great', 'intens', 'kat'], 'Segment-4': ['pendant', 'piec', 'purpl', 'realli', 'stone']}","[['bead', 'beadaholiquecom', 'beauti', 'bezel', 'bracelet'], ['differ', 'dip', 'druzi', 'dy', 'focal'], ['gemston', 'got', 'great', 'intens', 'kat'], ['pendant', 'piec', 'purpl', 'realli', 'stone']]"
Q4dqpferD_M,aint anymor beauti champ citi coke darkg love mansion melodi music spill stranger sweep there us wont world,"[3, 4, 9]",,"['aint anymor beauti champ', 'citi coke darkg love', 'mansion melodi music spill', 'stranger sweep there us wont world']","{'Segment-1': ['aint', 'anymor', 'beauti', 'champ'], 'Segment-2': ['citi', 'coke', 'darkg', 'love'], 'Segment-3': ['mansion', 'melodi', 'music', 'spill'], 'Segment-4': ['stranger', 'sweep', 'there', 'us', 'wont']}","[['aint', 'anymor', 'beauti', 'champ'], ['citi', 'coke', 'darkg', 'love'], ['mansion', 'melodi', 'music', 'spill'], ['stranger', 'sweep', 'there', 'us', 'wont']]"
cinNIdpCECY,alexandra arianna dimitri maria shane,"[242, 254, 459, 470, 764]",,"['alexandra', 'arianna', 'dimitri', 'maria shane']","{'Segment-1': ['alexandra'], 'Segment-2': ['arianna'], 'Segment-3': ['dimitri'], 'Segment-4': ['maria', 'shane']}","[['alexandra'], ['arianna'], ['dimitri'], ['maria', 'shane']]"
KZYQ0fCRoGA,blackb blackberi blackberri got obvious theme uh um weve,"[21, 23, 24, 758]",,"['blackb blackberi', 'blackberri got', 'obvious theme', 'uh um weve']","{'Segment-1': ['blackb', 'blackberi'], 'Segment-2': ['blackberri', 'got'], 'Segment-3': ['obvious', 'theme'], 'Segment-4': ['uh', 'um', 'weve']}","[['blackb', 'blackberi'], ['blackberri', 'got'], ['obvious', 'theme'], ['uh', 'um', 'weve']]"
8OvOObsmIy0,balloon dont dude henri massachusett mean music person poo question roommat satellit sock stuff stupidest tissu uh well worchest xx yeah,[2180],,"['balloon dont dude henri massachusett', 'mean music person poo question', 'roommat satellit sock stuff stupidest', 'tissu uh well worchest xx yeah']","{'Segment-1': ['balloon', 'dont', 'dude', 'henri', 'massachusett'], 'Segment-2': ['mean', 'music', 'person', 'poo', 'question'], 'Segment-3': ['roommat', 'satellit', 'sock', 'stuff', 'stupidest'], 'Segment-4': ['tissu', 'uh', 'well', 'worchest', 'xx']}","[['balloon', 'dont', 'dude', 'henri', 'massachusett'], ['mean', 'music', 'person', 'poo', 'question'], ['roommat', 'satellit', 'sock', 'stuff', 'stupidest'], ['tissu', 'uh', 'well', 'worchest', 'xx']]"
6S-gkQ4qdaY,american arlington bike chrome cover custom detach dress evo gino got harleydavidson motorcycl nice nut peg ship texa trade uh upgrad windshield,"[2, 30, 2581]",,"['american arlington bike chrome cover', 'custom detach dress evo gino', 'got harleydavidson motorcycl nice nut', 'peg ship texa trade uh upgrad windshield']","{'Segment-1': ['american', 'arlington', 'bike', 'chrome', 'cover'], 'Segment-2': ['custom', 'detach', 'dress', 'evo', 'gino'], 'Segment-3': ['got', 'harleydavidson', 'motorcycl', 'nice', 'nut'], 'Segment-4': ['peg', 'ship', 'texa', 'trade', 'uh']}","[['american', 'arlington', 'bike', 'chrome', 'cover'], ['custom', 'detach', 'dress', 'evo', 'gino'], ['got', 'harleydavidson', 'motorcycl', 'nice', 'nut'], ['peg', 'ship', 'texa', 'trade', 'uh']]"
6TqGL_FXP_s,good music okay see,"[1, 105, 192, 331, 455, 488]",,"['good', 'music', 'okay', 'see']","{'Segment-1': ['good'], 'Segment-2': ['music'], 'Segment-3': ['okay'], 'Segment-4': ['see']}","[['good'], ['music'], ['okay'], ['see']]"
HHZV9rr6KMI,cleanser dont eye favorit hair indigo like lookbook makeup orang palett perfum product realli skin um use,"[39, 121]",,"['cleanser dont eye favorit', 'hair indigo like lookbook', 'makeup orang palett perfum', 'product realli skin um use']","{'Segment-1': ['cleanser', 'dont', 'eye', 'favorit'], 'Segment-2': ['hair', 'indigo', 'like', 'lookbook'], 'Segment-3': ['makeup', 'orang', 'palett', 'perfum'], 'Segment-4': ['product', 'realli', 'skin', 'um', 'use']}","[['cleanser', 'dont', 'eye', 'favorit'], ['hair', 'indigo', 'like', 'lookbook'], ['makeup', 'orang', 'palett', 'perfum'], ['product', 'realli', 'skin', 'um', 'use']]"
RhJYXMLa4cI,cancel cool crap crate dragon horribl know last loot magnet month that throne tie tshirt uh,[1],,"['cancel cool crap crate', 'dragon horribl know last', 'loot magnet month that', 'throne tie tshirt uh']","{'Segment-1': ['cancel', 'cool', 'crap', 'crate'], 'Segment-2': ['dragon', 'horribl', 'know', 'last'], 'Segment-3': ['loot', 'magnet', 'month', 'that'], 'Segment-4': ['throne', 'tie', 'tshirt', 'uh']}","[['cancel', 'cool', 'crap', 'crate'], ['dragon', 'horribl', 'know', 'last'], ['loot', 'magnet', 'month', 'that'], ['throne', 'tie', 'tshirt', 'uh']]"
XVa3WoMgj6c,atth aviat blackmag camera come control go kendal len nab option power sdi shocom suppli swing switcher talli ursa vt xlr,"[146, 158, 279]",,"['atth aviat blackmag camera come', 'control go kendal len nab', 'option power sdi shocom suppli', 'swing switcher talli ursa vt xlr']","{'Segment-1': ['atth', 'aviat', 'blackmag', 'camera', 'come'], 'Segment-2': ['control', 'go', 'kendal', 'len', 'nab'], 'Segment-3': ['option', 'power', 'sdi', 'shocom', 'suppli'], 'Segment-4': ['swing', 'switcher', 'talli', 'ursa', 'vt']}","[['atth', 'aviat', 'blackmag', 'camera', 'come'], ['control', 'go', 'kendal', 'len', 'nab'], ['option', 'power', 'sdi', 'shocom', 'suppli'], ['swing', 'switcher', 'talli', 'ursa', 'vt']]"
zBKD5SSjAWE,attitud basic begrudg bike cage car deliber filter frazzl get know let like mayb mental occas overtak pass past pull stop suffer swear sympath therefor theyll tosspot traffic uh uk way well,"[2, 30]",,"['attitud basic begrudg bike cage car deliber filter', 'frazzl get know let like mayb mental occas', 'overtak pass past pull stop suffer swear sympath', 'therefor theyll tosspot traffic uh uk way well']","{'Segment-1': ['attitud', 'basic', 'begrudg', 'bike', 'cage'], 'Segment-2': ['frazzl', 'get', 'know', 'let', 'like'], 'Segment-3': ['overtak', 'pass', 'past', 'pull', 'stop'], 'Segment-4': ['therefor', 'theyll', 'tosspot', 'traffic', 'uh']}","[['attitud', 'basic', 'begrudg', 'bike', 'cage'], ['frazzl', 'get', 'know', 'let', 'like'], ['overtak', 'pass', 'past', 'pull', 'stop'], ['therefor', 'theyll', 'tosspot', 'traffic', 'uh']]"
WLGtXAr2AM0,acoust amsterdam applaus backstag canal casey cute dancer franc freezer fun go god guy hangout hey lamin lamp like lose meet mle music pari snowbal timeout violet,"[3, 6]",,"['acoust amsterdam applaus backstag canal casey', 'cute dancer franc freezer fun go', 'god guy hangout hey lamin lamp', 'like lose meet mle music pari snowbal timeout violet']","{'Segment-1': ['acoust', 'amsterdam', 'applaus', 'backstag', 'canal'], 'Segment-2': ['cute', 'dancer', 'franc', 'freezer', 'fun'], 'Segment-3': ['god', 'guy', 'hangout', 'hey', 'lamin'], 'Segment-4': ['like', 'lose', 'meet', 'mle', 'music']}","[['acoust', 'amsterdam', 'applaus', 'backstag', 'canal'], ['cute', 'dancer', 'franc', 'freezer', 'fun'], ['god', 'guy', 'hangout', 'hey', 'lamin'], ['like', 'lose', 'meet', 'mle', 'music']]"
NAtoGVPGcpA,ar kaiser koo music son ye,"[0, 1]",,"['ar', 'kaiser', 'koo', 'music son ye']","{'Segment-1': ['ar'], 'Segment-2': ['kaiser'], 'Segment-3': ['koo'], 'Segment-4': ['music', 'son', 'ye']}","[['ar'], ['kaiser'], ['koo'], ['music', 'son', 'ye']]"
-I6xBiUm6Qo,bab music oh,"[27, 313]",,"['bab', 'music', 'oh', '']","{'Segment-1': ['bab'], 'Segment-2': ['music'], 'Segment-3': ['oh'], 'Segment-4': []}","[['bab'], ['music'], ['oh'], []]"
4LTBZU_6bDM,anyway around away bodi cant dream feel half insid leav mind old run scratch silenc war warn world young,"[68, 72, 98, 240]",,"['anyway around away bodi', 'cant dream feel half', 'insid leav mind old', 'run scratch silenc war warn world young']","{'Segment-1': ['anyway', 'around', 'away', 'bodi'], 'Segment-2': ['cant', 'dream', 'feel', 'half'], 'Segment-3': ['insid', 'leav', 'mind', 'old'], 'Segment-4': ['run', 'scratch', 'silenc', 'war', 'warn']}","[['anyway', 'around', 'away', 'bodi'], ['cant', 'dream', 'feel', 'half'], ['insid', 'leav', 'mind', 'old'], ['run', 'scratch', 'silenc', 'war', 'warn']]"
gKsVrSb32I4,applic boat connect corp discharg drum gallon hose oclock portapotti posit pump rv specif suck suction tank unit valv wast,"[62, 1015]",,"['applic boat connect corp discharg', 'drum gallon hose oclock portapotti', 'posit pump rv specif suck', 'suction tank unit valv wast']","{'Segment-1': ['applic', 'boat', 'connect', 'corp', 'discharg'], 'Segment-2': ['drum', 'gallon', 'hose', 'oclock', 'portapotti'], 'Segment-3': ['posit', 'pump', 'rv', 'specif', 'suck'], 'Segment-4': ['suction', 'tank', 'unit', 'valv', 'wast']}","[['applic', 'boat', 'connect', 'corp', 'discharg'], ['drum', 'gallon', 'hose', 'oclock', 'portapotti'], ['posit', 'pump', 'rv', 'specif', 'suck'], ['suction', 'tank', 'unit', 'valv', 'wast']]"
vCtORkqjtfc,aftermarket ate click corpor era factori genuin go honda like much okay press pretti put quieter rainx releas replac right see tab terri trash vica wiper,"[2, 7, 1429, 1774, 3478]",,"['aftermarket ate click corpor era factori', 'genuin go honda like much okay', 'press pretti put quieter rainx releas', 'replac right see tab terri trash vica wiper']","{'Segment-1': ['aftermarket', 'ate', 'click', 'corpor', 'era'], 'Segment-2': ['genuin', 'go', 'honda', 'like', 'much'], 'Segment-3': ['press', 'pretti', 'put', 'quieter', 'rainx'], 'Segment-4': ['replac', 'right', 'see', 'tab', 'terri']}","[['aftermarket', 'ate', 'click', 'corpor', 'era'], ['genuin', 'go', 'honda', 'like', 'much'], ['press', 'pretti', 'put', 'quieter', 'rainx'], ['replac', 'right', 'see', 'tab', 'terri']]"
